transaction_year,transaction_month,transaction_day,line,station_name,station_number,town,longitude,latitude,passage_cnt,passanger_cnt,date
2025,5,14,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,61034,59248,2025-05-14
2025,11,26,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,25331,23880,2025-11-26
2025,5,24,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,21709,20212,2025-05-24
2025,4,1,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3685,2848,2025-04-01
2025,2,26,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,21860,21226,2025-02-26
2025,5,8,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,12489,12006,2025-05-08
2025,2,20,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,2577,2517,2025-02-20
2025,3,22,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,7844,7442,2025-03-22
2025,2,8,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,28101,24951,2025-02-08
2025,2,28,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,18087,17002,2025-02-28
2025,1,14,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,22582,21610,2025-01-14
2025,8,24,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,2739,2560,2025-08-24
2025,6,16,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,18223,17895,2025-06-16
2025,5,17,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,2059,1975,2025-05-17
2025,10,24,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,5943,5656,2025-10-24
2025,12,14,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,17706,16416,2025-12-14
2025,10,5,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,11524,10852,2025-10-05
2025,5,24,M2-YENIKAPI-HACIOSMAN,Haliç güney,,Fatih,,,11340,10012,2025-05-24
2025,3,3,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1750,1718,2025-03-03
2025,6,25,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,42072,40194,2025-06-25
2025,11,11,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,18663,16935,2025-11-11
2025,12,7,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,1276,1232,2025-12-07
2025,11,29,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,13973,13514,2025-11-29
2025,12,21,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,12531,11338,2025-12-21
2025,1,17,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,44480,42927,2025-01-17
2025,6,8,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,28801,22547,2025-06-08
2025,6,22,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3603,3167,2025-06-22
2025,10,14,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,17691,16310,2025-10-14
2025,3,22,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,13359,11942,2025-03-22
2025,5,20,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,5173,5078,2025-05-20
2025,12,28,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,9846,8725,2025-12-28
2025,1,25,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,16617,14532,2025-01-25
2025,5,23,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,47096,45200,2025-05-23
2025,11,15,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Kuzey,,Sarıyer,29.005,,2994,2897,2025-11-15
2025,12,15,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,12277,11294,2025-12-15
2025,1,8,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,12371,11841,2025-01-08
2025,1,24,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,16452,16036,2025-01-24
2025,9,16,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,14968,14388,2025-09-16
2025,2,13,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,36133,34616,2025-02-13
2025,8,13,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,9345,8446,2025-08-13
2025,6,22,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,5207,4929,2025-06-22
2025,5,23,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,5498,5367,2025-05-23
2025,7,25,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,27004,23735,2025-07-25
2025,7,10,M2-YENIKAPI-HACIOSMAN,Haliç güney,,Fatih,,,9872,8786,2025-07-10
2025,10,14,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,23893,23217,2025-10-14
2025,10,4,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3233,2887,2025-10-04
2025,5,20,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,12029,11327,2025-05-20
2025,12,30,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,39151,37030,2025-12-30
2025,1,29,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Kuzey,,Sarıyer,29.005,,5087,4976,2025-01-29
2025,1,28,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,5756,5609,2025-01-28
2025,11,17,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,47895,46205,2025-11-17
2025,11,4,M2-YENIKAPI-HACIOSMAN,Yenikapı Güney,,Fatih,,,36240,35261,2025-11-04
2025,10,9,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,3188,3106,2025-10-09
2025,10,4,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Güney,,Sarıyer,29.005,,3585,3417,2025-10-04
2025,5,6,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,18320,17031,2025-05-06
2025,8,25,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,2581,2321,2025-08-25
2025,10,24,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,36670,34769,2025-10-24
2025,5,4,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,35087,33208,2025-05-04
2025,6,1,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,30212,28629,2025-06-01
2025,12,5,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,20027,19416,2025-12-05
2025,5,8,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,21831,21110,2025-05-08
2025,10,13,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,12166,11713,2025-10-13
2025,3,13,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,4852,4753,2025-03-13
2025,8,8,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1378,1308,2025-08-08
2025,8,24,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,6807,6321,2025-08-24
2025,6,3,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,4745,4545,2025-06-03
2025,4,21,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,5619,5415,2025-04-21
2025,4,24,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,24552,23178,2025-04-24
2025,5,6,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,20064,19590,2025-05-06
2025,1,4,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,43551,41486,2025-01-04
2025,7,5,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,4471,4246,2025-07-05
2025,1,10,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Kuzey,,Sarıyer,29.005,,5579,5464,2025-01-10
2025,4,20,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,5762,4627,2025-04-20
2025,4,25,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,9632,8891,2025-04-25
2025,7,21,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,26729,23565,2025-07-21
2025,12,7,M2-YENIKAPI-HACIOSMAN,Yenikapı Güney,,Fatih,,,16763,15804,2025-12-07
2025,7,13,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,2516,2109,2025-07-13
2025,5,8,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,23822,23206,2025-05-08
2025,8,3,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,3237,3109,2025-08-03
2025,1,11,M2-YENIKAPI-HACIOSMAN,Yenikapı Güney,,Fatih,,,22976,21906,2025-01-11
2025,5,17,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,5463,5274,2025-05-17
2025,11,3,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,11306,10764,2025-11-03
2025,5,24,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,14681,13279,2025-05-24
2025,2,7,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,54209,52478,2025-02-07
2025,12,21,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,11105,10483,2025-12-21
2025,9,3,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,10063,9648,2025-09-03
2025,7,17,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,3594,3451,2025-07-17
2025,4,28,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Güney,,Sarıyer,29.005,,6449,6268,2025-04-28
2025,11,11,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,21630,21095,2025-11-11
2025,12,5,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,53425,51275,2025-12-05
2025,3,28,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,3006,2889,2025-03-28
2025,10,11,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,57,56,2025-10-11
2025,12,30,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,11275,10440,2025-12-30
2025,4,28,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,16029,15440,2025-04-28
2025,5,2,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,14420,12907,2025-05-02
2025,11,9,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,1533,1432,2025-11-09
2025,2,4,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,36215,34813,2025-02-04
2025,9,23,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,34192,32502,2025-09-23
2025,8,11,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,9153,8049,2025-08-11
2025,2,5,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,23235,21984,2025-02-05
2025,2,13,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,11593,10911,2025-02-13
2025,8,31,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,4515,3828,2025-08-31
2025,11,13,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,50831,48408,2025-11-13
2025,12,19,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,19118,18500,2025-12-19
2025,1,9,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,5633,5461,2025-01-09
2025,10,6,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,12858,12053,2025-10-06
2025,6,6,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,579,537,2025-06-06
2025,5,20,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,5391,5231,2025-05-20
2025,9,20,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,11467,10801,2025-09-20
2025,7,8,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,36881,34995,2025-07-08
2025,1,28,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1656,1614,2025-01-28
2025,1,6,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,24122,22811,2025-01-06
2025,2,22,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,18334,17010,2025-02-22
2025,12,19,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,6592,6325,2025-12-19
2025,5,28,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,5367,5146,2025-05-28
2025,3,20,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,1,1,2025-03-20
2025,3,29,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,18936,16319,2025-03-29
2025,10,7,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,24183,23554,2025-10-07
2025,3,23,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,9436,8954,2025-03-23
2025,10,19,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Kuzey,,Sarıyer,29.005,,1724,1657,2025-10-19
2025,10,31,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,11760,10855,2025-10-31
2025,4,19,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,13593,12853,2025-04-19
2025,6,29,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,600,555,2025-06-29
2025,12,14,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,3253,2991,2025-12-14
2025,10,30,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,13922,12344,2025-10-30
2025,4,15,M2-YENIKAPI-HACIOSMAN,Şişli Güney,,Şişli,,,17834,16577,2025-04-15
2025,10,6,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,25789,24061,2025-10-06
2025,9,2,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,2293,2190,2025-09-02
2025,9,21,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,3691,3436,2025-09-21
2025,7,5,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,9766,8776,2025-07-05
2025,7,15,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,4605,4368,2025-07-15
2025,9,14,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,1065,986,2025-09-14
2025,10,17,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,23121,22426,2025-10-17
2025,11,25,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,50888,48841,2025-11-25
2025,3,11,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3659,3523,2025-03-11
2025,4,25,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,9151,8896,2025-04-25
2025,10,22,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,69499,67239,2025-10-22
2025,6,1,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,25831,24237,2025-06-01
2025,12,22,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,34250,31475,2025-12-22
2025,3,4,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,11340,10557,2025-03-04
2025,12,11,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,36731,34022,2025-12-11
2025,4,28,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,20932,20385,2025-04-28
2025,3,24,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,37076,35663,2025-03-24
2025,7,1,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,4108,3947,2025-07-01
2025,8,5,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,28214,24447,2025-08-05
2025,8,1,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3193,2895,2025-08-01
2025,1,7,M2-YENIKAPI-HACIOSMAN,Osmanbey 2 Güney,,Şişli,,,26136,24846,2025-01-07
2025,9,30,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,7341,6827,2025-09-30
2025,7,31,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,27603,26228,2025-07-31
2025,9,6,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,1670,1617,2025-09-06
2025,1,8,M2-YENIKAPI-HACIOSMAN,Sanayi Mah. Güney,,Sarıyer,29.005,,7218,6962,2025-01-08
2025,12,6,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,18982,17726,2025-12-06
2025,1,17,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,17635,16863,2025-01-17
2025,5,27,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,46790,45103,2025-05-27
2025,10,12,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,10838,10154,2025-10-12
2025,5,23,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,10397,9935,2025-05-23
2025,6,12,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,31442,28335,2025-06-12
2025,8,20,M2-YENIKAPI-HACIOSMAN,Levent Güney,,Şişli,,,15618,15115,2025-08-20
2025,7,24,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,2151,2069,2025-07-24
2025,12,21,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,5601,4614,2025-12-21
2025,9,24,M2-YENIKAPI-HACIOSMAN,Levent 2 Kuzey,,Şişli,,,19946,19223,2025-09-24
2025,4,17,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,27822,26144,2025-04-17
2025,4,29,M2-YENIKAPI-HACIOSMAN,Haliç güney,,Fatih,,,9938,9130,2025-04-29
2025,5,30,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,6096,5940,2025-05-30
2025,7,1,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,15910,15349,2025-07-01
2025,6,21,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,11424,10763,2025-06-21
2025,1,2,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,12000,11079,2025-01-02
2025,5,24,M2-YENIKAPI-HACIOSMAN,Vezneciler Kuzey,,Fatih,,,5454,4994,2025-05-24
2025,7,24,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,4772,4634,2025-07-24
2025,4,11,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,11654,10947,2025-04-11
2025,3,7,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,4494,4366,2025-03-07
2025,6,23,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,16856,16244,2025-06-23
2025,12,4,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,13480,12407,2025-12-04
2025,6,24,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,2543,2449,2025-06-24
2025,11,16,M2-YENIKAPI-HACIOSMAN,Taksim Güney,,Beyoğlu,,,27968,24332,2025-11-16
2025,7,13,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,1595,1481,2025-07-13
2025,8,24,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,5960,5154,2025-08-24
2025,10,12,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,5981,5670,2025-10-12
2025,4,15,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3905,3660,2025-04-15
2025,8,20,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,18768,17489,2025-08-20
2025,1,11,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,7807,7279,2025-01-11
2025,10,21,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1770,1726,2025-10-21
2025,4,28,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,3161,2954,2025-04-28
2025,3,2,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,2256,2169,2025-03-02
2025,2,14,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Kuzey,,Şişli,,,3714,3645,2025-02-14
2025,7,19,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,4687,4478,2025-07-19
2025,8,20,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1335,1284,2025-08-20
2025,3,16,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,4608,4425,2025-03-16
2025,1,28,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,2683,2589,2025-01-28
2025,6,11,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,16549,16070,2025-06-11
2025,5,4,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,20244,18719,2025-05-04
2025,3,27,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,5483,5294,2025-03-27
2025,10,26,M2-YENIKAPI-HACIOSMAN,Şişhane Güney,,Beyoğlu,,,7929,6831,2025-10-26
2025,6,27,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,4785,4534,2025-06-27
2025,4,19,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,37527,35099,2025-04-19
2025,11,28,M2-YENIKAPI-HACIOSMAN,Haliç güney,,Fatih,,,14394,12983,2025-11-28
2025,12,18,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,41145,39486,2025-12-18
2025,9,18,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,51967,49825,2025-09-18
2025,6,13,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,4837,4648,2025-06-13
2025,3,23,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,5236,4920,2025-03-23
2025,10,19,M2-YENIKAPI-HACIOSMAN,Haliç kuzey,,Fatih,,,2447,2157,2025-10-19
2025,3,15,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1109,1054,2025-03-15
2025,1,12,M2-YENIKAPI-HACIOSMAN,Yenikapı Kuzey,,Fatih,,,21837,20517,2025-01-12
2025,6,20,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,12930,11990,2025-06-20
2025,4,9,M2-YENIKAPI-HACIOSMAN,4 Levent Kuzey,,Kağıthane,,,16839,16214,2025-04-09
2025,4,16,M2-YENIKAPI-HACIOSMAN,Yenikapı Güney,,Fatih,,,35138,34055,2025-04-16
2025,9,12,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,16216,15754,2025-09-12
2025,9,19,M2-YENIKAPI-HACIOSMAN,Darüşşafaka,,Sarıyer,,,5768,5495,2025-09-19
2025,10,10,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,37792,35896,2025-10-10
2025,6,21,M2-YENIKAPI-HACIOSMAN,Osmanbey 2 Güney,,Şişli,,,18709,17496,2025-06-21
2025,10,16,M2-YENIKAPI-HACIOSMAN,4 Levent 2 Güney,,Kağıthane,,,12793,12241,2025-10-16
2025,12,9,M2-YENIKAPI-HACIOSMAN,Seyrantepe 3 Stad Girişi,,Sarıyer,,,6779,6535,2025-12-09
2025,2,22,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,7677,6525,2025-02-22
2025,11,4,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,13342,12518,2025-11-04
2025,8,18,M2-YENIKAPI-HACIOSMAN,İTÜ kuzey,,Şişli,,,11395,11050,2025-08-18
2025,10,8,M2-YENIKAPI-HACIOSMAN,İTÜ Güney,,Şişli,,,16068,15711,2025-10-08
2025,3,7,M2-YENIKAPI-HACIOSMAN,Osmanbey Kuzey,,Şişli,,,25127,23954,2025-03-07
2025,10,27,M2-YENIKAPI-HACIOSMAN,Seyrantepe 2 Doğu,,Sarıyer,,,1657,1614,2025-10-27
2025,12,17,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,8155,7968,2025-12-17
2025,11,6,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,1719,1673,2025-11-06
2025,8,10,M2-YENIKAPI-HACIOSMAN,Hacıosman,,Sarıyer,,,8431,7847,2025-08-10
2025,7,13,M2-YENIKAPI-HACIOSMAN,Haliç güney,,Fatih,,,7636,6302,2025-07-13
2025,10,25,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,13438,12022,2025-10-25
2025,11,3,M2-YENIKAPI-HACIOSMAN,Osmanbey 2 Güney,,Şişli,,,26062,24799,2025-11-03
2025,8,27,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,4726,4609,2025-08-27
2025,11,9,M2-YENIKAPI-HACIOSMAN,Şişli 2 Kuzey,,Şişli,,,30920,29055,2025-11-09
2025,8,21,M2-YENIKAPI-HACIOSMAN,Atatürk Oto Sanayi Güney,,Şişli,,,4516,4399,2025-08-21
2025,2,9,M2-YENIKAPI-HACIOSMAN,Vezneciler Güney,,Fatih,,,4703,3781,2025-02-09
2025,12,3,M2-YENIKAPI-HACIOSMAN,Gayrettepe,,Şişli,,,40462,38872,2025-12-03
2025,6,16,M2-YENIKAPI-HACIOSMAN,Şişhane Kuzey,,Beyoğlu,,,10799,10094,2025-06-16
2025,8,1,M2-YENIKAPI-HACIOSMAN,Seyrantepe 1 Batı,,Sarıyer,,,2346,2248,2025-08-01
